index,A,B,C,D,E
2221,0.009000000000000001,0.17800000000000002,0.41400000000000003,0.32599999999999996,0.07300000000000001
2890,0.133,0.23700000000000004,0.26399999999999996,0.32900000000000007,0.037
1533,0.018000000000000002,0.184,0.38199999999999995,0.33599999999999997,0.08
1571,0.023000000000000003,0.45999999999999996,0.44400000000000006,0.065,0.008
2287,0.0,0.001,0.002,0.031,0.966
378,0.012999999999999998,0.254,0.5,0.205,0.028000000000000004
2082,0.01,0.12400000000000003,0.168,0.343,0.355
1294,0.004,0.047,0.12200000000000003,0.378,0.44899999999999995
1445,0.0,0.03,0.143,0.719,0.10800000000000001
2263,0.14200000000000002,0.8520000000000001,0.004,0.002,0.0
2192,0.0,0.0,0.009,0.41200000000000003,0.579
247,0.019,0.8950000000000001,0.081,0.005,0.0
1263,0.003,0.028000000000000004,0.217,0.5980000000000001,0.15399999999999997
2310,0.004,0.08099999999999999,0.799,0.095,0.020999999999999998
2602,0.004,0.10700000000000001,0.15999999999999998,0.43999999999999995,0.28900000000000003
1040,0.0,0.0,0.0,0.015000000000000003,0.9850000000000001
1672,0.009,0.040999999999999995,0.15100000000000002,0.506,0.29300000000000004
626,0.041999999999999996,0.33499999999999996,0.509,0.10299999999999998,0.011000000000000001
1635,0.8960000000000001,0.10200000000000001,0.002,0.0,0.0
1052,0.9440000000000002,0.032,0.020999999999999998,0.003,0.0
2334,0.932,0.05,0.011999999999999999,0.006,0.0
1069,0.7789999999999999,0.203,0.016,0.002,0.0
130,0.0,0.017,0.06300000000000001,0.38499999999999995,0.5349999999999999
2045,0.083,0.328,0.213,0.22399999999999998,0.15200000000000002
2677,0.002,0.008,0.020999999999999998,0.314,0.655
1929,0.0,0.006,0.031,0.701,0.26200000000000007
1530,0.007000000000000001,0.176,0.3370000000000001,0.3510000000000001,0.129
1361,0.007000000000000001,0.08700000000000002,0.23099999999999996,0.5090000000000001,0.16599999999999998
1698,0.134,0.8619999999999999,0.004,0.0,0.0
2643,0.001,0.002,0.016000000000000004,0.27999999999999997,0.7010000000000001
1832,0.6,0.329,0.053000000000000005,0.016999999999999998,0.001
163,0.001,0.014000000000000002,0.05800000000000001,0.7140000000000001,0.21300000000000002
839,0.027000000000000003,0.495,0.41100000000000003,0.06100000000000001,0.006
2928,0.002,0.136,0.4629999999999999,0.318,0.08099999999999999
1359,0.001,0.007000000000000001,0.027000000000000003,0.139,0.826
2600,0.001,0.028000000000000008,0.08900000000000001,0.5330000000000001,0.3489999999999999
519,0.039,0.533,0.39899999999999997,0.026000000000000002,0.003
918,0.11700000000000002,0.36,0.279,0.19899999999999998,0.045
2891,0.422,0.521,0.039999999999999994,0.016,0.001
2289,0.0,0.0,0.003,0.10600000000000001,0.8909999999999998
516,0.012,0.41500000000000004,0.483,0.08,0.01
1554,0.0,0.005,0.028000000000000004,0.21100000000000002,0.756
296,0.29700000000000004,0.562,0.10400000000000001,0.034999999999999996,0.002
1064,0.827,0.155,0.012,0.006,0.0
728,0.027000000000000003,0.28400000000000003,0.30799999999999994,0.31799999999999995,0.06299999999999999
1195,0.003,0.067,0.089,0.74,0.10100000000000002
2768,0.004,0.029999999999999992,0.15499999999999997,0.702,0.10900000000000001
546,0.004,0.259,0.6809999999999999,0.048,0.008
389,0.003,0.057999999999999996,0.403,0.4670000000000001,0.069
2526,0.005,0.097,0.556,0.296,0.04599999999999999
2929,0.08,0.714,0.17200000000000001,0.026000000000000002,0.008
2550,0.001,0.012,0.06400000000000002,0.7969999999999999,0.12600000000000003
2010,0.0,0.015,0.08299999999999999,0.40099999999999997,0.501
1960,0.0,0.015000000000000003,0.062,0.625,0.29800000000000004
2249,0.002,0.009,0.129,0.7230000000000001,0.137
81,0.004,0.041,0.573,0.33799999999999997,0.044
2581,0.0,0.036,0.13600000000000004,0.6659999999999999,0.162
2729,0.0,0.017,0.121,0.607,0.255
466,0.007000000000000001,0.039,0.9340000000000002,0.018,0.002
1750,0.005,0.28099999999999997,0.71,0.004,0.0
610,0.006,0.088,0.5650000000000001,0.321,0.02
2473,0.005,0.035,0.16899999999999998,0.673,0.11800000000000002
2395,0.8370000000000001,0.14100000000000001,0.007000000000000001,0.015000000000000003,0.0
1435,0.01,0.624,0.317,0.047,0.002
2227,0.015,0.072,0.315,0.45899999999999996,0.139
1244,0.001,0.001,0.004,0.874,0.12
2877,0.0,0.020999999999999998,0.10500000000000001,0.655,0.219
238,0.003,0.023999999999999997,0.134,0.5839999999999999,0.255
1601,0.0,0.006999999999999999,0.038,0.5429999999999999,0.41200000000000003
1043,0.0,0.0,0.001,0.009999999999999998,0.9890000000000001
1768,0.025,0.8430000000000002,0.12700000000000003,0.005,0.0
1997,0.081,0.29000000000000004,0.242,0.251,0.136
2629,0.0,0.0,0.009999999999999998,0.7099999999999999,0.28
1905,0.004,0.167,0.5269999999999999,0.28900000000000003,0.013000000000000001
1493,0.004,0.23299999999999996,0.703,0.06000000000000001,0.0
1616,0.0,0.061,0.867,0.06100000000000001,0.011000000000000001
2022,0.006999999999999999,0.21200000000000002,0.2,0.4050000000000001,0.176
737,0.0,0.0,0.009999999999999998,0.221,0.7689999999999999
1862,0.024999999999999998,0.9119999999999999,0.052000000000000005,0.009999999999999998,0.001
682,0.0,0.001,0.003,0.29100000000000004,0.705
1841,0.002,0.06300000000000001,0.6609999999999999,0.267,0.007000000000000001
129,0.0,0.009999999999999998,0.033,0.441,0.516
1909,0.012,0.07899999999999999,0.42000000000000004,0.4130000000000001,0.076
2000,0.014000000000000002,0.06899999999999999,0.12200000000000003,0.45600000000000007,0.33899999999999997
1269,0.001,0.025,0.181,0.642,0.15099999999999997
2759,0.639,0.32199999999999995,0.036000000000000004,0.003,0.0
2798,0.06999999999999999,0.776,0.14499999999999996,0.009000000000000001,0.0
950,0.0,0.005,0.08600000000000001,0.6689999999999999,0.24
837,0.019999999999999997,0.49400000000000005,0.42700000000000005,0.05700000000000001,0.002
1966,0.004,0.040999999999999995,0.21799999999999997,0.6130000000000001,0.124
2494,0.0,0.002,0.011999999999999999,0.6609999999999999,0.325
1317,0.006,0.04599999999999999,0.18,0.3989999999999999,0.369
1675,0.0,0.0,0.0,0.032999999999999995,0.967
2016,0.0,0.011,0.022,0.458,0.509
2273,0.038,0.273,0.336,0.261,0.092
1060,0.8380000000000001,0.16099999999999998,0.001,0.0,0.0
1151,0.001,0.008,0.07,0.7020000000000001,0.219
2212,0.006999999999999999,0.031000000000000007,0.144,0.492,0.32599999999999996
681,0.0,0.003,0.026000000000000002,0.512,0.45899999999999996
1079,0.018,0.5740000000000001,0.33799999999999997,0.06100000000000001,0.009
2619,0.0,0.038,0.06900000000000002,0.6300000000000001,0.263
2209,0.007000000000000001,0.16199999999999998,0.179,0.475,0.17699999999999996
908,0.003,0.031000000000000007,0.15,0.6180000000000001,0.198
532,0.005,0.35100000000000003,0.6239999999999999,0.02,0.0
2197,0.0,0.0,0.004,0.13699999999999998,0.859
1097,0.004,0.17099999999999999,0.7760000000000001,0.047,0.002
2876,0.0,0.0,0.004,0.17600000000000002,0.82
2652,0.003,0.031000000000000007,0.11400000000000002,0.5559999999999998,0.296
1995,0.006,0.067,0.12100000000000002,0.429,0.377
33,0.002,0.020999999999999998,0.16999999999999998,0.759,0.048
1057,0.9490000000000001,0.043,0.006,0.002,0.0
1980,0.0,0.016999999999999998,0.045,0.34500000000000003,0.593
322,0.001,0.039,0.29399999999999993,0.5569999999999999,0.10900000000000001
2712,0.0,0.01,0.125,0.7200000000000001,0.145
1615,0.017,0.465,0.492,0.024999999999999998,0.001
1062,0.747,0.251,0.001,0.001,0.0
321,0.892,0.09899999999999999,0.009,0.0,0.0
477,0.006999999999999999,0.287,0.6699999999999999,0.036000000000000004,0.0
2191,0.0,0.0,0.013999999999999999,0.331,0.655
2226,0.07600000000000001,0.44399999999999995,0.25599999999999995,0.19,0.033999999999999996
1632,0.028000000000000004,0.5610000000000002,0.26600000000000007,0.13000000000000003,0.015
1222,0.0,0.004,0.017,0.16099999999999998,0.818
234,0.013999999999999999,0.14600000000000002,0.31799999999999995,0.40800000000000003,0.11400000000000003
540,0.0,0.012,0.03500000000000001,0.748,0.20500000000000002
1270,0.004,0.03200000000000001,0.098,0.723,0.14300000000000002
1439,0.006,0.6369999999999999,0.347,0.009999999999999998,0.0
2569,0.0,0.003,0.012,0.5,0.485
143,0.0,0.001,0.026000000000000002,0.754,0.219
505,0.014000000000000002,0.7539999999999999,0.21800000000000003,0.013999999999999999,0.0
2253,0.003,0.028999999999999998,0.13999999999999999,0.53,0.29800000000000004
1326,0.0,0.002,0.008,0.39399999999999996,0.596
731,0.002,0.047,0.20800000000000002,0.45599999999999996,0.287
2501,0.834,0.143,0.012999999999999998,0.009999999999999998,0.0
2775,0.028000000000000004,0.7379999999999999,0.225,0.009,0.0
818,0.7899999999999999,0.17099999999999999,0.036000000000000004,0.003,0.0
2539,0.005,0.024,0.091,0.783,0.097
2046,0.0,0.001,0.016999999999999998,0.322,0.6599999999999999
442,0.7220000000000001,0.253,0.019,0.005,0.001
1343,0.0,0.005,0.015,0.144,0.836
1693,0.9730000000000001,0.024999999999999998,0.002,0.0,0.0
2153,0.08,0.6889999999999998,0.215,0.016,0.0
2819,0.0,0.015,0.078,0.608,0.29900000000000004
1888,0.003,0.018000000000000002,0.069,0.693,0.217
436,0.6799999999999999,0.255,0.027000000000000003,0.038000000000000006,0.0
2628,0.0,0.0,0.006,0.9,0.094
915,0.004,0.157,0.201,0.48900000000000005,0.149
2709,0.004,0.10900000000000001,0.3949999999999999,0.42700000000000005,0.06499999999999999
2014,0.0,0.004,0.019,0.47000000000000003,0.5069999999999999
1505,0.001,0.024,0.026000000000000002,0.282,0.667
1130,0.014000000000000002,0.617,0.356,0.012,0.001
2635,0.040999999999999995,0.15399999999999997,0.178,0.457,0.17
2599,0.0,0.001,0.016,0.24400000000000005,0.7390000000000001
1751,0.001,0.051000000000000004,0.82,0.125,0.003
760,0.0,0.012,0.06800000000000002,0.523,0.39699999999999996
435,0.8859999999999999,0.10999999999999999,0.004,0.0,0.0
2912,0.013000000000000001,0.08300000000000002,0.227,0.632,0.045
1906,0.0,0.002,0.017,0.8360000000000001,0.14499999999999996
657,0.0,0.009,0.027000000000000003,0.231,0.733
7,0.02,0.16999999999999998,0.7540000000000001,0.05500000000000001,0.001
1248,0.02,0.22199999999999998,0.314,0.403,0.041
2919,0.0,0.001,0.0,0.013000000000000001,0.986
685,0.0,0.026000000000000002,0.12499999999999997,0.508,0.34099999999999997
486,0.002,0.11000000000000001,0.7230000000000001,0.157,0.008
461,0.05700000000000001,0.754,0.177,0.011,0.001
569,0.045000000000000005,0.41200000000000003,0.362,0.16799999999999998,0.013000000000000001
65,0.8159999999999998,0.172,0.006999999999999999,0.005,0.0
2503,0.37,0.55,0.06400000000000002,0.016,0.0
362,0.002,0.059,0.43100000000000005,0.485,0.023
1945,0.11300000000000002,0.21999999999999997,0.264,0.282,0.12100000000000002
2577,0.0,0.022,0.207,0.687,0.08399999999999999
2211,0.014000000000000002,0.193,0.40099999999999997,0.344,0.04800000000000001
1206,0.0,0.005,0.003,0.355,0.637
2673,0.004,0.07,0.20199999999999996,0.5330000000000001,0.191
2089,0.023,0.28500000000000003,0.394,0.253,0.045
395,0.001,0.008,0.08299999999999999,0.681,0.227
455,0.016,0.6899999999999998,0.276,0.017,0.001
1515,0.0,0.082,0.11200000000000002,0.39099999999999996,0.41500000000000004
488,0.0,0.089,0.8879999999999999,0.018000000000000002,0.005
1345,0.015000000000000003,0.14399999999999996,0.24900000000000003,0.45299999999999996,0.13899999999999996
884,0.005,0.03899999999999999,0.068,0.4050000000000001,0.483
2238,0.0,0.009000000000000001,0.019,0.29900000000000004,0.673
1659,0.015,0.251,0.6040000000000001,0.11200000000000002,0.018
222,0.0,0.005,0.036000000000000004,0.783,0.17600000000000002
2672,0.006,0.178,0.32700000000000007,0.31000000000000005,0.179
218,0.001,0.012,0.10900000000000001,0.711,0.16699999999999998
777,0.003,0.06600000000000002,0.395,0.397,0.139
616,0.002,0.10800000000000001,0.384,0.41,0.09599999999999999
2092,0.248,0.6,0.11200000000000002,0.038,0.002
2745,0.0,0.024000000000000004,0.123,0.571,0.282
598,0.002,0.041,0.567,0.367,0.023
160,0.22800000000000004,0.44299999999999995,0.23100000000000004,0.089,0.009
996,0.001,0.067,0.8959999999999999,0.027000000000000003,0.009
2394,0.8870000000000001,0.10899999999999999,0.002,0.002,0.0
1183,0.32,0.515,0.121,0.043,0.001
483,0.049999999999999996,0.8979999999999999,0.05,0.002,0.0
2872,0.0,0.001,0.006,0.205,0.788
432,0.961,0.025,0.003,0.011,0.0
194,0.0,0.0,0.006,0.196,0.798
758,0.0,0.022,0.049,0.442,0.487
2502,0.10500000000000001,0.867,0.024,0.004,0.0
1782,0.5810000000000001,0.39599999999999996,0.023,0.0,0.0
2390,0.627,0.347,0.018,0.008,0.0
559,0.004,0.009,0.024,0.834,0.129
2818,0.0,0.006,0.018999999999999996,0.4499999999999999,0.525
437,0.4680000000000001,0.524,0.007999999999999998,0.0,0.0
2592,0.087,0.306,0.23200000000000004,0.28099999999999997,0.09400000000000001
2181,0.8019999999999999,0.043,0.087,0.06800000000000002,0.0
326,0.0,0.0,0.002,0.049,0.9489999999999998
1226,0.014000000000000002,0.11700000000000002,0.371,0.43999999999999995,0.05800000000000001
2064,0.003,0.04699999999999999,0.227,0.6349999999999999,0.088
2764,0.003,0.17099999999999999,0.30300000000000005,0.3940000000000001,0.129
1036,0.0,0.0,0.015,0.663,0.32200000000000006
64,0.054000000000000006,0.43599999999999994,0.442,0.063,0.005
445,0.254,0.7150000000000001,0.028000000000000004,0.003,0.0
197,0.0,0.0,0.026000000000000002,0.527,0.44700000000000006
642,0.0,0.002,0.024,0.861,0.11299999999999999
1991,0.004,0.024,0.095,0.557,0.32
823,0.022000000000000002,0.726,0.24700000000000003,0.005,0.0
1634,0.051000000000000004,0.425,0.4870000000000001,0.032999999999999995,0.004
1156,0.004,0.06000000000000001,0.28099999999999997,0.5189999999999999,0.136
141,0.018999999999999996,0.182,0.404,0.3430000000000001,0.052000000000000005
1696,0.675,0.306,0.015000000000000003,0.004,0.0
2811,0.002,0.5800000000000001,0.40700000000000003,0.01,0.001
2804,0.189,0.7230000000000001,0.078,0.008,0.002
2544,0.026000000000000002,0.23400000000000004,0.327,0.32399999999999995,0.089
2347,0.065,0.48199999999999993,0.392,0.054000000000000006,0.007000000000000001
1012,0.8959999999999999,0.10200000000000001,0.002,0.0,0.0
132,0.0,0.07999999999999999,0.361,0.491,0.068
922,0.003,0.025,0.10100000000000002,0.6069999999999999,0.264
16,0.051000000000000004,0.359,0.36700000000000005,0.189,0.033999999999999996
1574,0.4790000000000001,0.5069999999999999,0.013000000000000001,0.001,0.0
1044,0.0,0.0,0.0,0.012,0.9880000000000001
1288,0.121,0.31,0.24500000000000002,0.244,0.08
2487,0.002,0.047,0.11600000000000002,0.4119999999999999,0.42300000000000004
1568,0.0,0.036000000000000004,0.16999999999999998,0.506,0.288
1275,0.0,0.005,0.024,0.506,0.465
1460,0.399,0.5640000000000001,0.034,0.002,0.001
2785,0.0,0.0,0.017,0.522,0.46099999999999997
1519,0.008,0.11299999999999999,0.23699999999999996,0.43999999999999995,0.202
1669,0.0,0.001,0.004,0.46299999999999997,0.532
1295,0.011,0.041999999999999996,0.10200000000000002,0.33,0.5149999999999999
2579,0.0,0.018000000000000002,0.131,0.78,0.071
1920,0.001,0.047999999999999994,0.20000000000000004,0.5559999999999999,0.19499999999999998
1303,0.0,0.002,0.003,0.301,0.6940000000000001
1761,0.876,0.11400000000000002,0.008999999999999998,0.001,0.0
857,0.004,0.045,0.18099999999999997,0.591,0.179
584,0.001,0.051000000000000004,0.477,0.429,0.041999999999999996
864,0.336,0.6399999999999999,0.022,0.002,0.0
1132,0.003,0.47800000000000004,0.497,0.019999999999999997,0.002
1813,0.061,0.792,0.13300000000000003,0.009999999999999998,0.004
1192,0.0,0.016,0.384,0.5210000000000001,0.079
2748,0.037,0.651,0.30400000000000005,0.008,0.0
1804,0.4579999999999999,0.44799999999999995,0.06799999999999999,0.025,0.001
1611,0.003,0.23700000000000002,0.507,0.233,0.02
444,0.31199999999999994,0.6369999999999999,0.048,0.002,0.001
2379,0.8779999999999999,0.10300000000000002,0.013000000000000001,0.006,0.0
1420,0.041999999999999996,0.885,0.06900000000000002,0.004,0.0
1214,0.0,0.002,0.033,0.6629999999999999,0.30199999999999994
2836,0.001,0.017,0.040999999999999995,0.288,0.653
94,0.007000000000000001,0.213,0.533,0.24200000000000005,0.005
1323,0.0,0.004,0.004,0.45100000000000007,0.541
596,0.022,0.33799999999999997,0.457,0.156,0.027000000000000003
1662,0.0,0.004,0.06100000000000001,0.4870000000000001,0.44800000000000006
398,0.0,0.001,0.006,0.6370000000000001,0.356
631,0.009000000000000001,0.094,0.43100000000000005,0.398,0.06799999999999999
1367,0.001,0.018,0.038,0.31,0.633
139,0.03400000000000001,0.8009999999999999,0.15,0.015,0.0
2051,0.0,0.0,0.011,0.625,0.364
2281,0.002,0.092,0.195,0.616,0.095
714,0.0,0.002,0.006,0.211,0.7809999999999999
2432,0.059,0.225,0.69,0.026000000000000002,0.0
151,0.001,0.003,0.03899999999999999,0.506,0.45099999999999996
1169,0.36700000000000005,0.47400000000000003,0.133,0.024,0.002
1766,0.22999999999999998,0.739,0.027000000000000003,0.003,0.001
2516,0.14899999999999997,0.765,0.07,0.012,0.004
548,0.006,0.159,0.6609999999999999,0.16599999999999998,0.008
125,0.026000000000000002,0.12500000000000003,0.12200000000000003,0.426,0.30099999999999993
1121,0.059,0.534,0.394,0.012999999999999998,0.0
2807,0.024,0.7499999999999998,0.19599999999999998,0.028000000000000004,0.002
2202,0.0,0.03,0.10200000000000001,0.514,0.354
2478,0.0,0.16799999999999998,0.772,0.055999999999999994,0.004
1061,0.417,0.526,0.05,0.005,0.002
2117,0.033,0.38,0.4109999999999999,0.15699999999999997,0.018999999999999996
1734,0.06400000000000002,0.174,0.629,0.133,0.0
2284,0.002,0.023,0.125,0.5980000000000001,0.25200000000000006
2852,0.002,0.019,0.048,0.366,0.5650000000000002
701,0.002,0.054000000000000006,0.075,0.5439999999999999,0.32500000000000007
2264,0.003,0.11900000000000002,0.602,0.248,0.028000000000000004
892,0.0,0.012,0.038,0.844,0.10600000000000001
288,0.001,0.038,0.179,0.5440000000000002,0.238
359,0.002,0.071,0.558,0.34900000000000003,0.02
2809,0.001,0.123,0.8649999999999999,0.01,0.001
2517,0.002,0.13599999999999998,0.387,0.44700000000000006,0.028000000000000004
2002,0.0,0.001,0.010999999999999998,0.32499999999999996,0.663
796,0.006,0.039999999999999994,0.20599999999999996,0.6010000000000001,0.147
2009,0.0,0.006999999999999999,0.036,0.43100000000000005,0.526
1743,0.198,0.5640000000000001,0.23700000000000002,0.0,0.001
2463,0.207,0.7310000000000001,0.054000000000000006,0.007000000000000001,0.001
1204,0.0,0.004,0.007000000000000001,0.29700000000000004,0.692
694,0.003,0.05700000000000001,0.094,0.481,0.36500000000000005
1919,0.0,0.001,0.006,0.9559999999999998,0.037
734,0.003,0.016,0.048,0.32799999999999996,0.6049999999999999
1023,0.014000000000000002,0.10900000000000001,0.388,0.43600000000000005,0.053000000000000005
1352,0.01,0.12399999999999997,0.19799999999999998,0.44400000000000006,0.22400000000000003
2908,0.0,0.013000000000000001,0.078,0.24300000000000002,0.666
1964,0.0,0.0,0.033999999999999996,0.747,0.21899999999999994
2923,0.008,0.043000000000000003,0.24699999999999997,0.635,0.06699999999999999
2217,0.0,0.027000000000000003,0.06899999999999999,0.589,0.31500000000000006
1293,0.0,0.025,0.086,0.507,0.382
