index,A,B,C,D,E
1995,0.004,0.08700000000000002,0.11499999999999999,0.44899999999999995,0.34500000000000003
33,0.0,0.006,0.063,0.897,0.034
1057,0.9730000000000001,0.027000000000000003,0.0,0.0,0.0
1980,0.002,0.018000000000000002,0.037,0.357,0.586
322,0.001,0.045,0.27,0.6159999999999999,0.068
2712,0.0,0.009,0.095,0.7829999999999999,0.11299999999999999
1615,0.017000000000000005,0.376,0.576,0.031000000000000007,0.0
1062,0.6839999999999999,0.30999999999999994,0.005,0.001,0.0
321,0.9089999999999998,0.088,0.003,0.0,0.0
477,0.005,0.23399999999999999,0.714,0.047,0.0
2191,0.0,0.0,0.011,0.32399999999999995,0.6649999999999998
2226,0.05600000000000001,0.48599999999999993,0.29400000000000004,0.14100000000000001,0.023
1632,0.049,0.517,0.24100000000000002,0.184,0.009
1222,0.0,0.008,0.024,0.158,0.8099999999999999
234,0.011,0.13399999999999998,0.33699999999999997,0.42000000000000004,0.09800000000000002
540,0.0,0.002,0.025,0.7180000000000001,0.255
1270,0.001,0.028999999999999998,0.12899999999999998,0.723,0.118
1439,0.007000000000000001,0.5940000000000001,0.394,0.005,0.0
2569,0.0,0.0,0.023,0.525,0.45200000000000007
143,0.0,0.004,0.039,0.789,0.168
505,0.024,0.767,0.2,0.008,0.001
2253,0.002,0.022,0.13899999999999996,0.5639999999999998,0.273
1326,0.0,0.002,0.012,0.42200000000000004,0.564
731,0.002,0.028000000000000004,0.22599999999999998,0.44800000000000006,0.296
2501,0.8149999999999998,0.164,0.009999999999999998,0.011,0.0
2775,0.035,0.745,0.21000000000000002,0.009999999999999998,0.0
818,0.7060000000000001,0.252,0.030000000000000006,0.008,0.004
2539,0.0,0.017,0.07300000000000001,0.7950000000000002,0.11500000000000002
2046,0.0,0.0,0.016999999999999998,0.265,0.718
442,0.698,0.264,0.033,0.005,0.0
1343,0.0,0.005,0.015,0.18,0.8
1693,0.9870000000000001,0.013000000000000001,0.0,0.0,0.0
2153,0.06700000000000002,0.6450000000000001,0.24699999999999997,0.039999999999999994,0.001
2819,0.001,0.007000000000000001,0.07899999999999999,0.545,0.368
1888,0.0,0.019000000000000003,0.06100000000000001,0.719,0.20099999999999998
436,0.7180000000000001,0.24599999999999994,0.017,0.019,0.0
2628,0.0,0.0,0.004,0.9490000000000002,0.047
915,0.002,0.175,0.20800000000000002,0.45199999999999996,0.16299999999999998
2709,0.002,0.06300000000000001,0.39,0.49800000000000005,0.04699999999999999
2014,0.0,0.003,0.016,0.378,0.603
1505,0.0,0.003,0.027000000000000003,0.271,0.6990000000000001
1130,0.012,0.7129999999999999,0.262,0.011999999999999997,0.001
2635,0.049,0.159,0.195,0.43,0.16699999999999998
2599,0.0,0.005,0.015,0.189,0.791
1751,0.002,0.03,0.825,0.14100000000000001,0.002
760,0.0,0.012,0.05,0.5790000000000001,0.359
435,0.9309999999999998,0.06899999999999999,0.0,0.0,0.0
2912,0.019,0.11099999999999999,0.19499999999999998,0.6220000000000001,0.053000000000000005
1906,0.0,0.002,0.017,0.8370000000000001,0.14400000000000002
657,0.0,0.008,0.035,0.32399999999999995,0.633
7,0.006,0.15700000000000003,0.752,0.08399999999999999,0.001
1248,0.013999999999999999,0.23199999999999998,0.258,0.45099999999999996,0.045
2919,0.0,0.0,0.0,0.008,0.992
685,0.001,0.034,0.119,0.5429999999999999,0.303
486,0.002,0.079,0.7630000000000001,0.14300000000000002,0.012999999999999998
461,0.064,0.7710000000000001,0.15199999999999997,0.013000000000000001,0.0
569,0.027000000000000003,0.37700000000000006,0.4,0.185,0.011
65,0.8560000000000001,0.132,0.006999999999999999,0.005,0.0
2503,0.334,0.631,0.029999999999999992,0.005,0.0
362,0.001,0.029999999999999992,0.458,0.4920000000000001,0.018999999999999996
1945,0.087,0.193,0.29300000000000004,0.29200000000000004,0.135
2577,0.0,0.013000000000000001,0.21200000000000002,0.6849999999999999,0.09
2211,0.014000000000000002,0.18999999999999997,0.38300000000000006,0.34099999999999997,0.072
1206,0.0,0.001,0.002,0.38899999999999996,0.6080000000000001
2673,0.006,0.095,0.221,0.506,0.172
2089,0.016999999999999998,0.219,0.38200000000000006,0.33199999999999996,0.05
395,0.0,0.014000000000000002,0.093,0.7620000000000001,0.131
455,0.015,0.72,0.255,0.01,0.0
1515,0.003,0.06000000000000001,0.126,0.353,0.458
488,0.0,0.054000000000000006,0.9309999999999998,0.014000000000000002,0.001
1345,0.013000000000000001,0.143,0.233,0.454,0.15700000000000003
884,0.003,0.034999999999999996,0.04499999999999999,0.3540000000000001,0.563
2238,0.0,0.004,0.026000000000000002,0.274,0.696
1659,0.005,0.26899999999999996,0.636,0.081,0.009
222,0.002,0.004,0.018,0.7220000000000001,0.254
2672,0.008,0.24400000000000005,0.332,0.275,0.14100000000000001
218,0.0,0.006999999999999999,0.088,0.7630000000000001,0.142
777,0.004,0.05900000000000001,0.35200000000000004,0.44000000000000006,0.145
616,0.006,0.13799999999999998,0.403,0.37599999999999995,0.077
2092,0.27299999999999996,0.603,0.10400000000000001,0.019,0.001
2745,0.0,0.027000000000000003,0.11800000000000002,0.554,0.30100000000000005
598,0.001,0.047,0.5740000000000001,0.359,0.018999999999999996
160,0.181,0.371,0.273,0.14800000000000002,0.027000000000000003
996,0.0,0.074,0.8949999999999999,0.028999999999999998,0.002
2394,0.8330000000000002,0.156,0.009000000000000001,0.002,0.0
1183,0.30300000000000005,0.517,0.14,0.030000000000000006,0.009999999999999998
483,0.051000000000000004,0.9029999999999999,0.044,0.002,0.0
2872,0.0,0.007000000000000001,0.008,0.251,0.734
432,0.9620000000000001,0.028000000000000004,0.008999999999999998,0.001,0.0
194,0.0,0.0,0.008,0.194,0.7979999999999998
758,0.001,0.024999999999999998,0.06600000000000002,0.46900000000000003,0.43900000000000006
2502,0.13399999999999998,0.8450000000000001,0.019000000000000003,0.002,0.0
1782,0.635,0.3390000000000001,0.026000000000000002,0.0,0.0
2390,0.6010000000000002,0.359,0.031000000000000007,0.009,0.0
559,0.001,0.013000000000000001,0.025,0.8029999999999999,0.158
2818,0.0,0.007999999999999998,0.022,0.5109999999999999,0.45899999999999996
437,0.5090000000000001,0.481,0.009999999999999998,0.0,0.0
2592,0.13799999999999998,0.385,0.209,0.21800000000000003,0.05
2181,0.867,0.039999999999999994,0.063,0.030000000000000006,0.0
326,0.0,0.002,0.003,0.049,0.9460000000000001
1226,0.007000000000000001,0.10499999999999998,0.357,0.48200000000000004,0.049
2064,0.001,0.055999999999999994,0.213,0.6629999999999999,0.067
2764,0.004,0.24299999999999997,0.33399999999999996,0.34,0.079
1036,0.0,0.0,0.009999999999999998,0.586,0.404
64,0.05199999999999999,0.53,0.374,0.041,0.003
445,0.37699999999999995,0.5929999999999999,0.025,0.005,0.0
197,0.0,0.003,0.036000000000000004,0.558,0.4029999999999999
642,0.0,0.003,0.02,0.9,0.077
1991,0.001,0.013000000000000001,0.05800000000000001,0.579,0.349
823,0.024000000000000004,0.6990000000000001,0.276,0.001,0.0
1634,0.049,0.42300000000000004,0.5029999999999999,0.022,0.003
1156,0.007000000000000001,0.095,0.24900000000000003,0.5130000000000001,0.136
141,0.01,0.11800000000000002,0.45499999999999996,0.38299999999999995,0.033999999999999996
1696,0.76,0.233,0.006,0.001,0.0
2811,0.004,0.602,0.388,0.006,0.0
2804,0.19699999999999998,0.7290000000000001,0.066,0.006999999999999999,0.001
2544,0.020999999999999998,0.17099999999999999,0.326,0.38999999999999996,0.092
2347,0.16,0.47800000000000004,0.32999999999999996,0.028000000000000004,0.004
1012,0.9490000000000001,0.047,0.004,0.0,0.0
132,0.001,0.064,0.38999999999999996,0.483,0.06200000000000001
922,0.001,0.009999999999999998,0.11700000000000002,0.63,0.242
16,0.05600000000000001,0.304,0.403,0.19299999999999998,0.044000000000000004
1574,0.471,0.5130000000000001,0.015,0.0,0.001
1044,0.0,0.0,0.0,0.004,0.9960000000000001
1288,0.133,0.32400000000000007,0.18599999999999997,0.265,0.092
2487,0.005,0.06100000000000001,0.098,0.48600000000000004,0.35
1568,0.005,0.06100000000000001,0.199,0.5429999999999999,0.192
1275,0.0,0.003,0.012,0.4760000000000001,0.509
1460,0.36100000000000004,0.603,0.027000000000000003,0.009,0.0
2785,0.0,0.003,0.009,0.5309999999999999,0.457
1519,0.012,0.086,0.252,0.47000000000000003,0.18
1669,0.0,0.0,0.003,0.4010000000000001,0.5960000000000001
1295,0.012999999999999998,0.037,0.11100000000000002,0.254,0.5849999999999999
2579,0.002,0.024,0.11200000000000002,0.7729999999999999,0.089
1920,0.003,0.026000000000000002,0.26599999999999996,0.6,0.10500000000000001
1303,0.002,0.0,0.008,0.293,0.697
1761,0.89,0.10200000000000001,0.008,0.0,0.0
857,0.005,0.036,0.21400000000000002,0.5559999999999999,0.189
584,0.001,0.044,0.4800000000000001,0.438,0.037
864,0.38,0.5719999999999998,0.045,0.003,0.0
1132,0.002,0.47700000000000004,0.49700000000000005,0.023,0.001
1813,0.075,0.825,0.094,0.006,0.0
1192,0.0,0.01,0.36500000000000005,0.5640000000000001,0.06100000000000001
2748,0.023,0.584,0.38,0.012,0.001
1804,0.434,0.461,0.069,0.03300000000000001,0.003
1611,0.007000000000000001,0.315,0.45099999999999996,0.21600000000000003,0.011
444,0.414,0.554,0.030000000000000006,0.002,0.0
2379,0.931,0.062,0.005,0.002,0.0
1420,0.06700000000000002,0.858,0.072,0.003,0.0
1214,0.0,0.008,0.051000000000000004,0.705,0.236
2836,0.002,0.014000000000000002,0.039,0.30799999999999994,0.6369999999999999
94,0.002,0.297,0.49000000000000005,0.202,0.009
1323,0.0,0.001,0.001,0.5269999999999999,0.471
596,0.018000000000000006,0.389,0.4370000000000001,0.14100000000000001,0.015
1662,0.0,0.003,0.089,0.42000000000000004,0.4880000000000001
398,0.0,0.0,0.004,0.514,0.48200000000000004
631,0.006999999999999999,0.12200000000000003,0.43600000000000005,0.36600000000000005,0.06899999999999999
1367,0.001,0.011,0.031,0.30400000000000005,0.653
139,0.031,0.8200000000000001,0.13699999999999998,0.007999999999999998,0.004
2051,0.0,0.002,0.012,0.6839999999999999,0.302
2281,0.009,0.142,0.195,0.5880000000000001,0.066
714,0.0,0.001,0.009000000000000001,0.20099999999999998,0.789
2432,0.046,0.191,0.7290000000000001,0.033,0.001
151,0.0,0.003,0.032,0.531,0.434
1169,0.30400000000000005,0.492,0.19,0.013000000000000001,0.001
1766,0.194,0.78,0.022,0.004,0.0
2516,0.197,0.646,0.12800000000000003,0.023,0.006
548,0.005,0.16099999999999998,0.658,0.173,0.003
125,0.029000000000000005,0.158,0.13999999999999999,0.37000000000000005,0.30300000000000005
1121,0.03400000000000001,0.595,0.364,0.005,0.002
2807,0.05000000000000001,0.7140000000000001,0.207,0.027000000000000003,0.002
2202,0.0,0.037,0.12200000000000003,0.48599999999999993,0.35500000000000004
2478,0.0,0.151,0.758,0.078,0.013000000000000001
1061,0.42600000000000005,0.5080000000000001,0.04800000000000001,0.016,0.002
2117,0.028000000000000004,0.34800000000000003,0.425,0.173,0.026000000000000002
1734,0.038,0.13600000000000004,0.6910000000000001,0.132,0.003
2284,0.003,0.027000000000000003,0.13299999999999998,0.6449999999999999,0.192
2852,0.0,0.020999999999999998,0.034,0.33,0.615
701,0.006,0.08600000000000001,0.06100000000000001,0.603,0.24400000000000005
2264,0.004,0.06699999999999999,0.706,0.20099999999999998,0.022
892,0.003,0.016000000000000004,0.06499999999999999,0.7969999999999999,0.119
288,0.0,0.041999999999999996,0.15999999999999998,0.5329999999999999,0.26499999999999996
359,0.002,0.03,0.5319999999999999,0.403,0.033
2809,0.0,0.13699999999999998,0.844,0.018,0.001
2517,0.006,0.13399999999999998,0.44399999999999995,0.389,0.026999999999999996
2002,0.0,0.0,0.017,0.35100000000000003,0.6320000000000001
796,0.006,0.041999999999999996,0.21999999999999997,0.5549999999999999,0.177
2009,0.0,0.007000000000000001,0.046,0.367,0.58
1743,0.15899999999999997,0.597,0.23699999999999996,0.006,0.001
2463,0.19400000000000003,0.783,0.02,0.003,0.0
1204,0.001,0.003,0.007000000000000001,0.258,0.731
694,0.004,0.10600000000000002,0.10900000000000001,0.49799999999999994,0.28300000000000003
1919,0.0,0.0,0.003,0.975,0.022
734,0.004,0.012,0.041999999999999996,0.41900000000000004,0.523
1023,0.009,0.07500000000000001,0.43900000000000006,0.44299999999999995,0.033999999999999996
1352,0.007000000000000001,0.141,0.209,0.42700000000000005,0.21599999999999997
2908,0.002,0.017,0.071,0.263,0.647
1964,0.0,0.001,0.034999999999999996,0.8229999999999998,0.14100000000000001
